student_id,age,country_region,device_type,education_background,course_level,course_category,course_start_date,week_of_year,sessions,time_spent_hours,videos_watched,quiz_attempts,assignments_submitted,forum_posts,avg_quiz_score,attendance_rate,completion_status,final_score
704483,21,Oceania,Mobile,Undergrad,Beginner,Business,2024-02-07,6,21,8.6,39,8,3,0,,0.682,0,65.8
704484,23,Africa,Laptop,HighSchool,Advanced,Data,2024-07-28,30,13,14.3,22,9,3,1,64,0.851,1,80.8
704485,25,Asia,Laptop,Undergrad,Beginner,Programming,2024-09-23,39,26,12.3,37,7,3,5,75.9,0.951,1,88.7
704486,24,Asia,Mobile,Undergrad,Beginner,Data,2024-12-29,52,13,12,8,7,2,3,52.2,0.989,0,58.8
704487,24,Europe,Laptop,Graduate,Beginner,Programming,2024-04-28,17,9,27.8,26,5,5,1,70.4,0.984,1,71.9
704488,37,Oceania,Tablet,Undergrad,Beginner,Design,2024-03-20,12,14,13.6,23,4,4,2,74.1,0.929,0,82.9
704489,20,Africa,Laptop,Graduate,Beginner,Design,2024-02-21,8,27,15.1,34,6,5,0,57,0.852,0,84.6
704490,17,Asia,Mobile,Undergrad,Intermediate,Marketing,2024-01-19,3,42,36.1,53,5,3,2,90.8,0.97,1,100
704491,18,Asia,Mobile,Graduate,Intermediate,Design,2024-05-09,19,13,6.9,31,4,1,0,56.2,0.649,0,54.7
704492,23,Europe,Tablet,HighSchool,Intermediate,Programming,2024-10-02,40,19,12.7,28,9,1,0,51.1,0.764,0,46.5
704493,29,Asia,Mobile,Graduate,Advanced,Design,2024-08-03,31,19,15.8,22,5,2,2,70.2,0.796,1,76.6
704494,24,Oceania,Laptop,Graduate,Intermediate,Data,2024-02-06,6,13,15.7,40,7,6,1,73.7,0.722,0,77.8
704495,24,Americas,Mobile,Undergrad,Beginner,Programming,2024-06-15,24,16,28.9,30,7,3,0,52,0.82,0,70.2
704496,25,Europe,Mobile,HighSchool,Beginner,Data,2024-01-28,4,15,29.1,25,7,4,0,85.1,0.924,1,95.1
704497,38,Asia,Mobile,Undergrad,Intermediate,Programming,2024-05-23,21,14,,26,8,5,4,82.3,0.655,0,74.7
704498,29,Africa,Mobile,Undergrad,Advanced,Data,2024-01-16,3,25,10,48,4,3,4,73.3,1,1,87.5
704499,25,Asia,Laptop,HighSchool,Beginner,Data,2024-10-16,42,17,14.9,26,10,2,3,67,0.901,0,68.1
704500,31,Americas,Mobile,Undergrad,Beginner,Data,2024-10-04,40,12,10.4,19,4,1,1,78.5,0.981,0,64.9
704501,18,Europe,Mobile,HighSchool,Advanced,Programming,2024-11-22,47,11,1.3,10,8,1,0,100,0.952,0,56.3
704502,26,Americas,Mobile,HighSchool,Intermediate,Data,2024-03-25,13,19,9.1,24,5,3,4,60.1,0.933,0,58
704503,35,Europe,Mobile,WorkingPro,Beginner,Programming,2024-07-09,28,10,20.2,12,4,3,3,56.5,0.613,0,67.2
704504,25,Asia,Laptop,Graduate,Beginner,Data,2024-03-19,12,4,34.1,7,6,5,0,63.6,0.934,0,58.7
704505,19,Africa,Mobile,Undergrad,Intermediate,Data,2024-02-18,7,13,15.9,3,10,5,0,65,0.822,1,83
704506,21,Asia,Mobile,Graduate,Advanced,Business,2024-02-19,8,12,10.3,23,7,3,0,52.8,0.948,0,65.5
704507,22,Asia,Mobile,WorkingPro,Beginner,Data,2024-06-09,23,34,44.6,42,11,12,3,70.2,1,1,100
704508,21,Asia,Tablet,WorkingPro,Advanced,Programming,2024-08-25,34,14,16.7,13,7,2,1,81.1,0.785,1,75.1
704509,24,Asia,Mobile,Undergrad,Intermediate,Programming,2024-02-22,8,20,19.4,23,6,3,1,95.5,0.876,1,84.5
704510,24,Americas,Mobile,WorkingPro,Beginner,Design,2024-07-29,31,6,23.4,0,5,5,1,46.8,0.894,0,70.3
704511,16,Europe,Mobile,Undergrad,Beginner,Business,2024-08-17,33,26,5.6,55,7,6,0,52.8,0.549,0,65.9
704512,24,Asia,Mobile,WorkingPro,Beginner,Design,2024-02-02,5,21,25.8,24,7,3,3,53.2,0.953,1,82
704513,27,Europe,Tablet,Undergrad,Intermediate,Programming,2024-03-06,10,12,21.5,24,3,4,5,36.1,0.678,0,47.2
704514,28,Americas,Mobile,Undergrad,Intermediate,Business,2024-01-17,3,7,43.2,26,6,4,1,64.8,0.796,0,81.4
704515,24,Asia,Tablet,Undergrad,Advanced,Data,2024-07-27,30,16,34,25,7,6,1,42.6,0.644,0,67.9
704516,23,Oceania,Laptop,HighSchool,Beginner,Business,2024-08-21,34,8,36.9,17,6,3,0,72.6,0.89,1,84.2
704517,29,Asia,Mobile,Undergrad,Beginner,Data,2024-12-06,49,16,10.1,31,6,2,2,46.5,0.912,0,43.8
704518,23,Africa,Mobile,Graduate,Advanced,Programming,2024-08-19,34,21,32.1,36,5,6,1,73.6,0.761,1,92.5
704519,27,Asia,Laptop,Undergrad,Intermediate,Data,2024-07-28,30,25,3.4,29,6,3,4,61.1,0.768,0,55
704520,27,Africa,Mobile,WorkingPro,Advanced,Design,2024-03-19,12,19,22.6,22,8,5,1,94.7,0.808,0,81.2
704521,33,Africa,Mobile,Graduate,Intermediate,Data,2024-05-30,22,2,14.1,0,8,3,2,71,0.889,0,78.8
704522,20,Europe,Mobile,WorkingPro,Advanced,Programming,2024-04-18,16,30,8.7,43,6,2,1,55.2,0.907,0,62.4
704523,27,Oceania,Laptop,Undergrad,Beginner,Design,2024-01-27,4,21,16.6,8,9,2,1,91.5,0.718,0,78.3
704524,23,Asia,Mobile,HighSchool,Beginner,Programming,2024-09-19,38,16,17.4,36,9,4,3,33.7,0.933,0,72.3
704525,33,Americas,Laptop,WorkingPro,Intermediate,Programming,2024-07-10,28,7,4.2,6,4,7,0,57.4,0.82,0,52.2
704526,41,Asia,Laptop,HighSchool,Advanced,Business,2024-01-29,5,10,30.3,16,6,9,1,56.5,0.909,0,82.9
704527,16,Oceania,Laptop,Graduate,Advanced,Design,2024-07-19,29,12,7.4,16,9,1,4,71.2,1,1,92.8
704528,22,Africa,Mobile,Undergrad,Beginner,Data,2024-02-14,7,21,21.6,42,8,8,4,67.8,0.86,0,76.5
704529,16,Asia,Laptop,WorkingPro,Beginner,Programming,2024-01-04,1,15,27.9,25,6,2,0,72.1,0.911,1,78.7
704530,16,Europe,Mobile,Graduate,Beginner,Programming,2024-02-09,6,13,18.1,7,10,4,1,,0.842,0,63.4
704531,28,Asia,Mobile,Graduate,Beginner,Data,2024-08-15,33,9,30.5,13,2,4,2,59.3,0.698,0,60.1
704532,23,Asia,Mobile,WorkingPro,Beginner,Programming,2024-02-14,7,15,10.6,23,12,5,2,65.2,0.89,0,64.9
704533,20,Africa,Mobile,Undergrad,Intermediate,Marketing,2024-10-17,42,18,23.3,11,5,6,3,77.7,0.998,1,85.2
704534,17,Europe,Mobile,Undergrad,Intermediate,Data,2024-01-07,1,23,11.6,41,5,6,2,70,0.763,0,77.3
704535,16,Europe,Laptop,HighSchool,Advanced,Programming,2024-05-18,20,14,22.8,7,5,2,0,88.3,0.827,0,64.2
704536,19,Europe,Laptop,Graduate,Intermediate,Business,2024-12-10,50,35,6.7,64,11,5,1,68.9,0.997,0,62.2
704537,29,Asia,Laptop,Graduate,Beginner,Data,2024-09-14,37,37,18.5,36,6,2,1,65,1,1,75.5
704538,19,Asia,Tablet,HighSchool,Beginner,Programming,2024-02-21,8,25,21.5,14,6,3,0,93.5,0.776,1,86.8
704539,22,Asia,Tablet,HighSchool,Intermediate,Data,2024-03-21,12,8,15.2,24,8,2,3,67.4,0.6,0,58.4
704540,26,Europe,Mobile,Undergrad,Advanced,Marketing,2024-10-08,41,4,,2,5,6,4,46.9,0.646,0,51.9
704541,24,Asia,Laptop,WorkingPro,Beginner,Data,2024-02-10,6,19,9.9,46,6,4,2,84.8,0.88,1,89.1
704542,28,Asia,Laptop,Undergrad,Intermediate,Data,2024-07-11,28,49,22.1,60,14,4,1,87.7,1,1,95.4
704543,18,Americas,Mobile,Undergrad,Beginner,Data,2024-05-23,21,6,59.3,1,7,6,0,68.8,0.793,0,74.6
704544,29,Americas,Laptop,HighSchool,Intermediate,Data,2024-01-09,2,9,22.4,13,6,4,6,74.2,0.83,0,78.8
704545,20,Asia,Laptop,Undergrad,Beginner,Design,2024-03-10,10,46,9.4,83,7,2,1,59.5,0.906,0,57.3
704546,31,Africa,Mobile,Undergrad,Intermediate,Data,2024-02-25,8,20,10.9,36,11,2,1,76.7,0.79,1,93.7
704547,26,Americas,Laptop,HighSchool,Beginner,Design,2024-09-09,37,20,20,16,10,3,2,50.1,0.743,0,56.2
704548,23,Africa,Mobile,Graduate,Beginner,Data,2024-12-03,49,52,6,80,8,7,3,69.5,0.974,1,100
704549,16,Asia,Mobile,HighSchool,Beginner,Business,2024-03-30,13,20,20.3,45,3,6,4,74.9,0.893,1,94.6
704550,19,Asia,Mobile,WorkingPro,Intermediate,Marketing,2024-03-24,12,12,7.7,11,4,4,0,33.9,0.73,0,60
704551,29,Americas,Mobile,HighSchool,Beginner,Design,2024-05-24,21,20,16.7,0,6,3,1,64.6,0.84,0,75.5
704552,16,Americas,Laptop,Graduate,Intermediate,Business,2024-03-14,11,6,40.1,17,10,4,1,89,0.792,1,100
704553,25,Americas,Mobile,Undergrad,Beginner,Design,2024-04-29,18,11,12.9,13,6,2,0,91.9,0.796,0,70.3
704554,19,Americas,Laptop,Graduate,Advanced,Data,2024-11-11,46,20,7.8,27,7,3,2,65.3,1,0,73.6
704555,26,Asia,Mobile,Graduate,Advanced,Programming,2024-02-13,7,15,13.6,31,5,6,1,61.6,0.727,0,62.9
704556,26,Asia,Mobile,HighSchool,Beginner,Data,2024-12-16,51,8,58.6,20,7,4,2,96.1,0.676,1,90.2
704557,24,Americas,Mobile,Undergrad,Intermediate,Programming,2024-07-11,28,25,14.1,28,6,7,1,54,0.796,0,73.6
704558,32,Africa,Mobile,Undergrad,Advanced,Business,2024-06-15,24,20,21.1,33,7,6,3,75.7,0.631,0,60.8
704559,17,Americas,Mobile,Undergrad,Advanced,Data,2024-04-27,17,22,10.9,30,10,4,3,55.7,0.714,0,74.5
704560,19,Americas,Mobile,Undergrad,Beginner,Design,2024-05-30,22,32,6.7,37,6,3,0,64.7,0.874,0,69.4
704561,18,Europe,Mobile,Undergrad,Advanced,Marketing,2024-11-17,46,14,45.6,10,9,7,2,96,0.826,1,95.4
704562,23,Americas,Tablet,Undergrad,Beginner,Programming,2024-02-29,9,14,20,17,6,3,1,74.5,0.887,1,88.7
704563,32,Europe,Mobile,HighSchool,Beginner,Programming,2024-05-07,19,9,41.4,4,5,3,2,61.1,0.852,0,65.3
704564,34,Americas,Mobile,Undergrad,Beginner,Programming,2024-03-04,10,34,7.3,59,9,2,1,33.2,0.929,0,66.2
704565,16,Americas,Mobile,Undergrad,Beginner,Business,2024-05-30,22,17,12.5,19,6,3,0,65.5,1,0,76.7
704566,23,Europe,Mobile,Graduate,Advanced,Design,2024-10-04,40,11,30.9,25,12,4,1,55.3,1,1,90.9
704567,24,Africa,Laptop,HighSchool,Beginner,Programming,2024-12-22,51,20,,15,6,5,0,73.4,0.898,1,82.9
704568,30,Americas,Mobile,WorkingPro,Intermediate,Programming,2024-05-30,22,15,25.1,26,7,5,3,79.7,0.807,0,95.2
704569,29,Europe,Mobile,WorkingPro,Advanced,Business,2024-06-28,26,13,9.7,25,6,6,3,56.6,0.771,0,67.5
704570,20,Asia,Laptop,Undergrad,Beginner,Business,2024-02-12,7,23,26.2,6,5,2,1,43.8,0.747,1,69
704571,23,Europe,Mobile,Undergrad,Beginner,Programming,2024-03-20,12,37,38.1,51,11,4,3,67.6,0.754,1,93.6
704572,30,Asia,Laptop,Undergrad,Beginner,Programming,2024-11-13,46,19,15,19,6,3,3,68.4,0.71,0,56
704573,26,Africa,Mobile,Graduate,Beginner,Data,2024-08-05,32,15,4.4,17,5,3,4,76.6,0.698,0,62
704574,33,Asia,Mobile,WorkingPro,Intermediate,Data,2024-09-20,38,14,31.1,27,8,3,0,74.2,0.858,1,100
704575,34,Africa,Mobile,Graduate,Beginner,Programming,2024-02-29,9,19,9.4,25,6,5,3,76.3,0.658,0,77.1
704576,21,Oceania,Mobile,Undergrad,Beginner,Data,2024-07-28,30,8,13.1,19,5,2,0,71.2,0.905,0,58.2
704577,22,Europe,Laptop,Graduate,Beginner,Marketing,2024-06-28,26,9,27.7,12,3,3,3,58.4,0.714,0,63.3
704578,18,Asia,Laptop,Undergrad,Beginner,Programming,2024-09-23,39,17,8.7,21,8,6,0,66.6,0.756,0,54.5
704579,30,Europe,Mobile,WorkingPro,Advanced,Programming,2024-08-31,35,14,17.5,28,12,6,0,62.3,0.555,0,62
704580,20,Asia,Tablet,Undergrad,Beginner,Marketing,2024-01-16,3,16,32,22,9,5,2,92,0.886,1,92.9
704581,16,Asia,Mobile,Undergrad,Beginner,Programming,2024-01-29,5,33,17.9,32,6,3,1,49.8,0.711,0,48.2
704582,27,Europe,Mobile,Undergrad,Beginner,Data,2024-06-29,26,16,4.2,19,10,3,3,52.4,0.711,0,53.9
704583,24,Asia,Laptop,Undergrad,Intermediate,Design,2024-08-25,34,25,13.1,26,7,2,2,71,0.938,1,74.9
704584,32,Asia,Mobile,Undergrad,Beginner,Programming,2024-11-17,46,19,,30,6,5,2,69.5,0.997,0,68.4
704585,29,Asia,Mobile,WorkingPro,Beginner,Data,2024-02-17,7,10,3.6,18,5,2,1,83.3,0.729,0,63.1
704586,22,Oceania,Mobile,Undergrad,Intermediate,Programming,2024-10-08,41,31,20.5,14,7,3,1,82.7,0.819,1,100
704587,22,Americas,Mobile,Graduate,Beginner,Design,2024-08-15,33,10,6.5,19,5,3,2,59.3,0.875,0,66.2
704588,24,Europe,Tablet,Graduate,Advanced,Business,2024-09-25,39,23,22.8,40,6,5,1,47.8,0.887,0,73.8
704589,27,Europe,Laptop,Undergrad,Intermediate,Marketing,2024-12-07,49,22,5.6,30,6,3,2,82.1,0.873,1,92.9
704590,27,Americas,Laptop,Undergrad,Advanced,Marketing,2024-11-05,45,26,14.7,27,8,4,0,55.1,0.808,0,67.7
704591,38,Asia,Mobile,HighSchool,Beginner,Data,2024-05-15,20,21,15.2,24,6,7,4,64,0.799,1,76.8
704592,27,Asia,Mobile,Undergrad,Intermediate,Programming,2024-12-29,52,14,22,20,6,3,4,33.1,0.806,0,66.6
704593,22,Africa,Mobile,Undergrad,Beginner,Data,2024-11-17,46,20,31.9,43,6,8,0,74.5,1,1,80.9
704594,16,Oceania,Mobile,WorkingPro,Intermediate,Business,2024-10-03,40,11,16.1,5,4,2,0,59.6,0.899,0,64.3
704595,20,Asia,Laptop,WorkingPro,Beginner,Data,2024-04-19,16,13,24.2,28,10,4,1,51.6,1,1,85.3
704596,25,Asia,Mobile,HighSchool,Advanced,Design,2024-01-07,1,19,5.1,22,9,1,0,39.1,0.955,0,64.4
704597,22,Europe,Laptop,WorkingPro,Beginner,Business,2024-03-12,11,29,9.1,33,5,5,2,87.9,0.896,1,86.3
704598,26,Asia,Mobile,Undergrad,Beginner,Data,2024-11-17,46,10,14.8,22,9,3,3,65.6,0.747,0,72.9
704599,19,Europe,Mobile,Graduate,Advanced,Programming,2024-08-12,33,14,7.8,28,9,5,0,53.4,0.954,0,54.9
704600,20,Asia,Mobile,HighSchool,Advanced,Programming,2024-09-20,38,9,5.4,13,1,1,1,45.5,0.925,0,42.1
704601,30,Asia,Mobile,Undergrad,Beginner,Programming,2024-09-12,37,18,13.1,27,9,6,1,73.9,0.827,1,76.5
704602,20,Asia,Mobile,Graduate,Intermediate,Marketing,2024-05-05,18,14,7.5,9,5,3,1,66.9,0.866,1,88.2
704603,16,Asia,Mobile,Graduate,Beginner,Programming,2024-06-05,23,27,2.1,32,13,1,2,75,0.819,0,72.5
704604,24,Africa,Mobile,Undergrad,Intermediate,Marketing,2024-03-08,10,21,,16,6,3,4,57.7,0.778,0,72.3
704605,21,Americas,Laptop,HighSchool,Beginner,Business,2024-09-17,38,19,15.5,25,5,3,0,73.1,0.868,0,65.8
704606,16,Africa,Mobile,Undergrad,Intermediate,Marketing,2024-12-20,51,32,9.1,37,6,5,1,82,0.824,0,72
704607,25,Americas,Mobile,Graduate,Advanced,Design,2024-03-10,10,12,29.9,17,8,3,1,54.5,0.859,0,58
704608,16,Europe,Mobile,WorkingPro,Beginner,Programming,2024-06-06,23,43,29.6,47,7,4,4,70.8,1,1,78.9
704609,25,Africa,Mobile,HighSchool,Intermediate,Design,2024-12-28,52,26,2.9,29,7,3,2,58.9,0.817,0,75.7
704610,21,Asia,Laptop,Graduate,Beginner,Business,2024-06-22,25,6,30.4,4,6,5,2,63.5,0.794,1,85.6
704611,19,Oceania,Laptop,Graduate,Intermediate,Programming,2024-02-09,6,21,19.3,20,10,3,0,100,0.952,1,87.5
704612,24,Americas,Mobile,Graduate,Beginner,Data,2024-07-16,29,11,14.1,26,2,2,2,66.6,0.903,0,72
704613,22,Europe,Tablet,Undergrad,Beginner,Programming,2024-08-11,32,17,37.7,36,5,3,2,72.8,1,0,98.6
704614,23,Americas,Laptop,HighSchool,Intermediate,Data,2024-04-25,17,27,15.7,27,12,1,2,74.1,0.918,1,82.7
704615,23,Europe,Mobile,WorkingPro,Intermediate,Programming,2024-11-16,46,29,13,16,5,4,1,59.5,0.814,0,69.1
704616,25,Asia,Mobile,Undergrad,Advanced,Marketing,2024-01-16,3,23,10.4,32,8,2,1,58.9,0.944,0,60.1
704617,17,Europe,Laptop,Undergrad,Beginner,Programming,2024-06-03,23,11,29.2,2,8,3,2,71.7,0.805,1,81
704618,18,Europe,Laptop,Undergrad,Beginner,Data,2024-05-22,21,13,15.8,21,11,3,1,62.3,0.577,0,61.9
704619,19,Africa,Mobile,Undergrad,Beginner,Design,2024-09-17,38,49,22.4,59,9,5,0,65.4,,1,93.1
704620,20,Africa,Mobile,Undergrad,Intermediate,Programming,2024-03-29,13,10,11.1,5,3,5,1,56.9,0.744,0,78.5
704621,26,Asia,Mobile,WorkingPro,Intermediate,Business,2024-04-10,15,8,9.1,7,6,2,2,66.9,0.679,0,60.1
704622,26,Asia,Tablet,Graduate,Advanced,Programming,2024-11-17,46,19,34.4,19,9,4,0,55,0.874,0,69.1
704623,24,Americas,Mobile,Undergrad,Advanced,Marketing,2024-05-04,18,7,14.9,12,2,3,1,50.4,0.522,0,51.1
704624,27,Asia,Laptop,Undergrad,Beginner,Marketing,2024-05-30,22,26,12.8,30,10,5,1,48.5,0.868,0,65.1
704625,24,Europe,Mobile,Undergrad,Intermediate,Design,2024-08-20,34,10,38.6,18,7,5,1,,0.875,1,91.8
704626,28,Americas,Tablet,WorkingPro,Beginner,Marketing,2024-06-22,25,32,31,27,5,7,1,68.6,1,1,91.9
704627,18,Asia,Mobile,HighSchool,Beginner,Programming,2024-10-05,40,11,14.4,33,7,1,4,80.6,0.979,0,81.5
704628,16,Asia,Mobile,Undergrad,Intermediate,Data,2024-10-25,43,8,26.8,0,11,5,2,47.7,0.717,0,64.2
704629,28,Asia,Mobile,Graduate,Intermediate,Programming,2024-01-30,5,19,14.3,24,4,2,0,33.4,0.912,0,65.7
704630,29,Americas,Mobile,HighSchool,Intermediate,Programming,2024-09-18,38,17,21.2,27,12,6,2,66.7,0.801,1,89.1
704631,16,Europe,Laptop,Undergrad,Intermediate,Business,2024-10-10,41,61,23.2,51,7,4,0,50.9,1,0,81.5
704632,34,Europe,Mobile,Undergrad,Beginner,Business,2024-01-11,2,22,30.4,16,5,3,1,73.8,0.932,0,79
704633,26,Europe,Laptop,HighSchool,Beginner,Data,2024-07-06,27,18,26.9,42,3,3,0,72.9,,0,82.4
704634,17,Americas,Laptop,Undergrad,Intermediate,Design,2024-06-18,25,7,9.7,17,9,1,0,81.8,0.837,1,81.2
704635,24,Asia,Mobile,HighSchool,Intermediate,Data,2024-06-13,24,11,10.3,26,5,4,3,57.9,0.911,1,85.2
704636,19,Asia,Mobile,Undergrad,Intermediate,Data,2024-05-26,21,42,1.5,59,7,2,1,64.3,0.968,0,57.9
704637,29,Asia,Laptop,HighSchool,Beginner,Design,2024-02-18,7,8,15.6,0,6,2,1,68,0.673,0,55.4
704638,24,Europe,Mobile,WorkingPro,Advanced,Data,2024-07-31,31,30,9.8,37,11,3,3,,0.716,0,61.1
704639,16,Europe,Laptop,WorkingPro,Beginner,Marketing,2024-09-30,40,22,29.1,14,3,6,0,84.6,0.795,1,100
704640,26,Asia,Mobile,Undergrad,Advanced,Design,2024-01-18,3,18,10,26,6,1,3,79.2,1,1,85
704641,21,Americas,Mobile,WorkingPro,Intermediate,Programming,2024-12-29,52,7,8.5,7,7,2,3,84.2,0.681,0,76.5
704642,31,Americas,Mobile,HighSchool,Advanced,Programming,2024-08-29,35,12,15.2,22,6,4,0,55.6,1,0,72
704643,18,Asia,Laptop,Undergrad,Beginner,Programming,2024-10-05,40,11,17.9,20,4,1,2,99.6,0.727,0,80.4
704644,35,Asia,Mobile,Undergrad,Beginner,Programming,2024-06-09,23,13,8.3,17,6,2,4,63.2,0.906,0,61.2
704645,32,Asia,Mobile,HighSchool,Beginner,Business,2024-06-05,23,9,6.2,15,5,4,3,69.6,0.647,0,65.4
704646,25,Americas,Mobile,Graduate,Intermediate,Data,2024-04-04,14,29,15.3,28,8,7,1,83.4,0.89,1,85.4
704647,27,Europe,Mobile,Graduate,Beginner,Design,2024-06-22,25,8,8.3,4,5,7,1,54.7,0.749,0,74.9
704648,30,Asia,Laptop,Undergrad,Intermediate,Data,2024-01-08,2,20,19.5,7,5,8,2,68.3,0.717,0,67.4
704649,16,Africa,Laptop,HighSchool,Beginner,Programming,2024-12-26,52,21,13.2,29,5,3,0,65.2,0.762,0,75.3
704650,30,Europe,Tablet,Graduate,Beginner,Data,2024-09-02,36,7,32.2,19,9,6,1,60.9,0.728,0,73.6
704651,25,Europe,Mobile,Graduate,Beginner,Design,2024-05-03,18,19,19.8,44,6,2,1,56.4,0.926,0,73.3
704652,34,Americas,Mobile,WorkingPro,Intermediate,Data,2024-10-24,43,14,34.6,10,6,2,0,51.6,0.76,0,61
704653,20,Americas,Laptop,HighSchool,Intermediate,Business,2024-04-15,16,20,11.6,12,10,5,1,74.3,1,1,86.3
704654,30,Americas,Laptop,WorkingPro,Beginner,Programming,2024-12-17,51,16,8.2,15,6,1,2,85.6,0.84,1,78.1
704655,18,Asia,Mobile,WorkingPro,Beginner,Data,2024-04-11,15,46,28,77,8,8,0,64.4,0.933,0,81.5
704656,28,Oceania,Laptop,Undergrad,Advanced,Programming,2024-11-03,44,16,7.3,22,7,3,4,83.3,0.685,0,68.6
704657,20,Asia,Mobile,Graduate,Intermediate,Data,2024-10-12,41,15,58.6,31,14,4,5,84.8,0.763,1,92.8
704658,26,Africa,Laptop,Undergrad,Intermediate,Business,2024-03-31,13,19,6.8,36,6,4,1,64.4,1,1,73.1
704659,36,Asia,Laptop,Undergrad,Advanced,Data,2024-06-26,26,23,2.9,43,3,5,3,51.7,0.694,0,58.6
704660,20,Asia,Mobile,Undergrad,Advanced,Design,2024-04-30,18,11,24.7,30,4,4,1,81.9,0.718,1,91.7
704661,32,Americas,Mobile,HighSchool,Advanced,Marketing,2024-08-20,34,30,12.9,45,7,5,1,58.3,0.9,1,73.4
704662,24,Americas,Mobile,Undergrad,Intermediate,Data,2024-10-22,43,35,6.4,26,9,3,1,55.2,0.873,0,67.8
704663,20,Americas,Mobile,WorkingPro,Intermediate,Programming,2024-07-11,28,44,,89,11,5,2,53.4,0.996,1,93.4
704664,18,Americas,Mobile,Graduate,Advanced,Data,2024-11-12,46,8,16.6,0,5,4,2,68.4,0.833,0,68.8
704665,29,Americas,Tablet,Undergrad,Beginner,Programming,2024-04-16,16,18,6.1,33,3,1,2,64.1,0.846,0,61.2
704666,27,Europe,Tablet,Graduate,Intermediate,Data,2024-11-30,48,21,11.2,33,5,4,3,82.3,0.822,1,80.8
704667,28,Asia,Laptop,Graduate,Advanced,Business,2024-04-12,15,27,16.8,35,6,1,3,39.2,0.95,1,77.8
704668,28,Asia,Laptop,Undergrad,Beginner,Programming,2024-09-19,38,12,36,26,9,4,2,51.9,0.697,0,67.9
704669,20,Asia,Laptop,Undergrad,Beginner,Marketing,2024-01-25,4,21,24.8,25,3,5,0,51.9,0.923,1,68.4
704670,17,Asia,Laptop,WorkingPro,Advanced,Data,2024-01-01,1,21,6.7,19,5,1,1,64.2,0.772,0,59.6
704671,16,Americas,Mobile,HighSchool,Beginner,Marketing,2024-01-16,3,11,25.4,15,2,4,1,61.4,0.756,0,71.3
704672,19,Asia,Mobile,Graduate,Advanced,Programming,2024-02-24,8,22,9.6,30,8,3,2,55,0.793,0,54.4
704673,16,Asia,Mobile,Undergrad,Intermediate,Business,2024-05-22,21,53,8.7,55,8,5,5,94.2,0.968,1,100
704674,26,Africa,Mobile,Undergrad,Beginner,Programming,2024-11-02,44,26,7.4,50,8,1,1,41.7,0.866,0,43.6
704675,22,Europe,Mobile,Graduate,Beginner,Business,2024-10-25,43,8,18.6,5,7,2,2,78.6,0.772,1,84.9
704676,18,Africa,Mobile,Undergrad,Beginner,Data,2024-11-07,45,27,12.7,28,5,6,4,52.8,0.927,0,59.3
704677,28,Europe,Tablet,Undergrad,Intermediate,Marketing,2024-09-23,39,21,,25,7,6,1,53.6,,0,60.2
704678,21,Asia,Mobile,Undergrad,Intermediate,Programming,2024-04-02,14,18,30.1,27,7,4,0,47.4,0.76,0,74.7
704679,22,Asia,Mobile,Undergrad,Beginner,Marketing,2024-09-19,38,17,10,28,8,6,2,74.3,0.818,1,86.5
704680,22,Asia,Mobile,Graduate,Advanced,Business,2024-07-29,31,23,6.9,31,9,3,1,62.3,0.959,0,61.3
704681,25,Europe,Mobile,WorkingPro,Beginner,Data,2024-10-19,42,9,5.4,15,5,1,1,67.8,1,1,70.6
704682,23,Africa,Laptop,Undergrad,Intermediate,Data,2024-09-30,40,5,10,7,5,2,4,69.7,0.856,0,67.8
704683,23,Americas,Mobile,Undergrad,Beginner,Design,2024-10-26,43,22,25,29,4,3,1,65.5,0.894,1,85
704684,32,Americas,Laptop,Undergrad,Beginner,Data,2024-05-18,20,20,12.3,28,10,3,0,47.4,0.901,0,55.1
704685,29,Asia,Laptop,Graduate,Beginner,Business,2024-01-07,1,19,39.7,9,5,3,0,61.1,0.722,1,96
704686,21,Asia,Tablet,HighSchool,Advanced,Business,2024-09-04,36,20,2.6,28,6,1,3,48.2,0.708,0,64.5
704687,16,Europe,Mobile,Undergrad,Intermediate,Business,2024-06-16,24,26,29,59,6,4,1,78.8,0.993,1,92.9
704688,28,Asia,Laptop,WorkingPro,Beginner,Programming,2024-01-21,3,34,14.3,64,5,3,1,54,0.867,0,70
704689,24,Asia,Mobile,Undergrad,Intermediate,Data,2024-05-31,22,12,16,21,9,3,1,64.9,0.886,1,81.4
704690,16,Africa,Mobile,Graduate,Intermediate,Data,2024-02-25,8,24,17.6,13,9,3,2,60.8,,0,65.3
704691,21,Europe,Laptop,Undergrad,Intermediate,Business,2024-04-09,15,16,19.8,19,8,4,2,73.9,0.8,0,63.4
704692,21,Asia,Laptop,Undergrad,Advanced,Data,2024-06-07,23,19,30.4,33,4,3,1,52.1,0.939,0,60.8
704693,20,Americas,Laptop,Graduate,Intermediate,Data,2024-01-28,4,24,31.6,17,5,5,1,72,0.87,0,73.6
704694,26,Asia,Mobile,Undergrad,Beginner,Design,2024-10-16,42,16,18.7,8,16,6,3,,1,0,88
704695,27,Oceania,Laptop,HighSchool,Beginner,Design,2024-05-05,18,9,23.6,1,2,6,3,67.9,0.865,1,97
704696,21,Americas,Tablet,Graduate,Intermediate,Data,2024-07-04,27,7,33.5,13,3,4,4,52.4,0.788,0,53.1
